category,post_index,filename,window_title,scraped_at,raw,cleaned
lrt klcc - 小红书搜索 - Google Chrome,5,post_5.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:33:16,"Miles on the road
focus on
Is the LRT on the KJ line in Kuala Lumpur
malfunctioning?
Tve been stuck at KJ1g Universiti station heading
towards Gombak; and the platform is packed with
people from one end to the other Does anyone know
what's going on?
#Malaysia #Kualalumpur #TrafficCongestion
#RailTransit #LRT #KLCC #Metro
#LRT
[Tourkualalumpur #LRT #universiti
01-27 Malaysia
This is a wasteland。 (Click to comment)
something。
88
众5 042
@
Say",
lrt klcc - 小红书搜索 - Google Chrome,6,post_6.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:33:37,"Elson
focus on
KLCC is just an 8-minute Walk away on the LRT!
Room for rent in KL RC Residences!! Forall you
students, interns; and more! We've found a gemin
Razak City!
This amazing room at a great price is
only available for a limited time
regret missing
i! A wide variety of room types and complete
amenities are available。
Rooms include: ceiling fan;
comfortable bedding, large wardrobe; and a study
desk Air conditioning is optional (individual billing is
thoughtful).
Commonareas:
3OOMbps
high-speed WiFi coverage throughout; perfect for
streaming and gaming!
Free use of washing
machineand
saving you time and effort!
Fully equipped kitchen, easily unlock new culinary
skills!
Free utilities (air conditioning electricity is
extra), maximizing value! Super convenient location!
Walking distance to LRT Salak Selatan station;
making commuting and sightseeing easyl
Numerous convenience stores downstairs (7-Eleven; 99
Speedmart; etc ), satisfying your snack cravings
anytimel
Surrounded by Chinese;, Malay, Thai,and
bubble tea shopsa paradise for food lovers!
24-
hour security
comprehensive surveillance ensures
your safety!
Free access to the swimming pool
and gym-a healthy lifestyle is within easy reach!
Important information: Only one month's rent
required as a deposit !! Such a high-quality property
regret missing outl Don't hesitate; inquire now to
secure your dream home! #razakrentals
#studentrentals #owner- occupied #shorttermrental
#readytomovein #Iit #KL #rental #righttomstation
#convenienttransportation
01-03
Qc
Fnmmontc in tnt3l
something。
20
凸12 O85
@
youII
Very
dryer;
Youll
Say",
lrt klcc - 小红书搜索 - Google Chrome,7,post_7.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:33:54,"Lea Huai
focus on
How do | get to KLCC Convention Centre?
Which is better to get there from; Ampang Park
Conlay, or Pasar Seni?
#MRTaccessible #LRT #KLCC #HowtogetThere
#PleaseHelp
2025-12-19
22 comments in total
Retired night owl
Ifyou don't want to walk a long way; just g0 directly
from MRT Equine to MRTampang Park and then
transfer to LRT to KICC。
2025-12-19 Malaysia
01
01
Lea Huai
author
leamed
2025-12-19 Malaysia
reply
Momo
Whereare you from
2025-12-19 Malaysia
praise
04
Lea Huai
author
From MRT Taman Equine
2025-12-19 Malaysia
reply
Show 3 replies
Giselle Yuna
Ambang Parkis the closest Then you need to exit the
station. However, there's a covered walkway
connecting the two stations. Please be careful.
Say
25
6
twenty two
something。
praise",
lrt klcc - 小红书搜索 - Google Chrome,8,post_8.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:34:17,"Sunshine Global Travel
focus on
Kuala Lumpur MRT All-in-One Guide
Beginner-Friendly Guide (No Pitfalls)
Arrived in Kuala Lumpur and feeling overwhelmed by
traffic? Taxis are painfully expensive? Whether you're a
seasoned traveler or a freshman; this meticulously
tested
is a lifesaverno traffic jams; direct routes
toall the popular attractions, save it and 90, no more
panicl
Ticketing & Payment
Choose from 3
options; TNG Card for single-journey tickets:
at the
ticket machine; select your destination and get a plastic
token, swipe to enter;, drop i at the
to exit
Suitable for those taking 1-2 trips, the downside is that
you need to
a new ticket for transfers, and there
are
queues during peak hours. (TNG Card):
Universally accepted on the MRT, buses, convenience
stores;and
highways; 20 MYR can be bought at MRT
stations or 7-Eleven, top upanytime at convenience
stores: Electronic Payment Some stations support
Alipay/QR code payment; coverage is not
comprehensive; TNG Card is the preferred choice for
short trips。
Operating Hours: 6 AM
12AM,
3-5 minutes during peak hours;
7-10 minutes
during off-peak hours, extremely punctual!
Line
Quick Guide | Color
Abbreviation Kuala Lumpur's rail
transit system is divided into 5 categories。
No need to
memorize the numbers; just remember the colors and
uses: KTM (Electric Train): For intercity travel; choose i
for Batu Caves。
Prone to
check schedules in
advance using
'KTMB""
LRT (Light Rail Transit):
Red/Green/Blue lines, covering
attractions; the
main line for exploring the city. MRT (Mass Rapid
Transit): Purple/Green lines, connecting the suburbs
and city center, essential for visiting UPK Malland the
National Museum Monorail: Yellow line; elevated short
line; very flexible for exploring the Bukit Bintang
shopping district ERL (Airport Rail Link): Divided into
something。
45
A86
01 @
guide
Buy
gate
buy
Iong
every
every
delays;
key
Say",
lrt klcc - 小红书搜索 - Google Chrome,9,post_9.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:34:34,"focus on
Attention! Attention! Those taking the LRT to
KLCC or Ampang Park; please take note
Attentionl Anyone taking the LRT to KLCC or Ampang
Park please take note. The LRT does not stop at KLCC
Or
Ampang Park!
just saw several people on the LRT
trying to get off at KLCC, but they were confused
because the LRT didn't stop and skipped two stops
before getting Off at Damai。
#Irt #klcc #ampangpark #railtransit #mrt
#publictransport #rapid
Edited on 2025-10-26
29 comments in total
Have a cup oftea
Because someone is going there to demonstrate。
2025-10-26 Malaysia
08
Mayg5~
Huh? Isn'tit because someone stole the cable ye
sterday and they're repairing it now?
2025-10-26 Malaysia
reply
Show
replies
Taro paste
1cried because
wanted to g0 to Ampang Park
2025-10-26 Malaysia
praise
04
 good
author
Was also going to Ampang Park but
ended 叩
getting off at Jelatek
2025-10-26 Malaysia
Draise
reolv
something。
154
d7 O29
@
good
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,1,post_1.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:34:57,"Leisurely kitten
focus on
There's a problem with the MY MRT Kajang Line。
The time displayed on the TV was incorrect; it showed
0 minutes when
arrived at the station, but the MRT
didn'tarrive for several minutes There Was a problem
heading towards Kwasa Damansara; one train
Was out Of service. #Malaysia #MRTKajang
#MRTFirstView #Kajangline #MRTKajang
#RushHourMRT #MRT #MRTCrowded #Transportation
Edited on 01-14
14 comments in total
momo
Isi okay now?
01-14 Malaysia
praise
02
Leisurely kitten
author
Im not sUre becaUse
took the Kajang bus back
01-14 Malaysia
praise
reply
Show
reply
Kuan
Isi still not fixed?
01-14 Malaysia
praise
02
Leisurely kitten
author
1'm not sure because
took the Kajang bus back
01-14 Malaysia
praise
reply
Show
reply
 something。
26
collect
014
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,2,post_2.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:35:15,"从
Honey Fairy
focus on
MRT workers
Why is the Kajang MRT always so crowded and there
are neverany seats
morning at 7.30,1stand
from Jernih to BB. It's like this going to work; and it's
the same going home. Always standing to and
work。
I'm so tired。
February 10, Malaysia
55 comments in total
take the MRT at 5.50 am; there are plenty of seats;
can choose whichever
like
02-10 Malaysia
03
07
Honey Fairy
author
Wow; SO much earlier!
02-10 Malaysia
reply
Show 6 replies
Little Red Sweet Potato GG5COgSA
There's a chance to Wait for an empty bus in B
(presumably a bus stop);
took one back today
02-10 Malaysia
)1
03
Honey Fairy
author
Do you know what time there are usually empty
taxis in the evening? |ve never managed to catch
One
02-10
Malaysla
praise
reply
Show 2 replies
holiovo nnnd thinnc will Voon hnnoninn
something。
67
众5 O55
@
Every
from
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,3,post_3.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:35:32,"KY Little Sweet Potato
focus on
The MRT is filthy!!
Excuse me; young man; do you know What ""dirty""
means? Did you consider the next person Who might
sit there?
Won'tthe next person
their hands on
something you stepped on? The way you're sitting
there
Can you be a little more hygienic? You're
taking public transportation; not
JOUr own car
Public transportation is used by many people; can
you please consider everyone's needs? 0 Protecting
the environment is everyone's responsibility
#cherasarea #mrt #mRTstation #mRTkajang
#mRTdirty #malaysia
2025-12-16
10 comments in total
13
He's probably hiding from Lava [hehe R]
2025-12-16 Malaysia
O5
01
KY Little Sweet Potato
author
Hahaha, maybe
2025-12-16 Malaysia
praise
reply
Sweetheart Like You
I'm really angry that someone like that sits on the MRT
2025-12-16 Malaysia
02
01
KY Little Sweet Potato
author
Yeah [uh R Aa
2025-12-16 Malaysia
reply
something.
13
collect
10
get
riding
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,4,post_4.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:35:51,"Leisurely kitten
focus on
KAJANG LINE MRT line in Malaysia has
cracked again!
The Kajang Line is stuck at Taman Midah Everyone Was
forced off the train; and i hasn't moved for almost half
an hour. #mrtkajang #Malaysia #metrofirstview
#kajangline #mrtkajang #mrt #metrocrowded
#youngpeopleonthemetro
Edited on February 12, Malaysia
20 comments in total
Ootashi store (for home use)
; Fn2n;  n:an l
IIIIIL。4
AUHUIUUIIM
历AThI TIIIT
IT -
H'4:1;
JUAIA
024
02-12 Malaysia
04
Leisurely kitten
author
There seems to be one shuttle bus running betw
een
Maluriand TMN Suntex; but it's always pack
ed with people:
02-12 Malaysia
reply
Show 3 replies
Super handsome Bai Er
A person's backpack got stuck in the gap ofthe door;
causing the door to open。
02-12 Malaysia
something。
127
R11 020
The
IL
praise
praise
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,5,post_5.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:36:04,"Ootashi store (for home use)
focus on
There is a problem with MRT Kajang. Please be
aware and follow instructions.
*Restored to normal*
Edited on 01-14
This is a wasteland. (Click to comment)
something。
)31
氽1 0 Comment
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,6,post_6.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:36:22,"White peach HR
focus on
Is there a problem with the MRT Kajang Line today? |
Waited quite a
tme。
#KL #MRT
#Commuting
2025-12-09
There are 7 comments in total
Money falling from the sky
Isit to walk down or stop?
2025-12-09 Malaysia
pralse
02
White peach HR
author
Ijust went to ask fora
slip; but the clerkat
the counter said
didn't have
2025-12-09
Malaysia
praise
reply
Show
reply
Whale Residue
WBAulN
o P
mBeRNC
tonsys Tsrssrjrrsd Mrr
oto
2025-12-11 Malaysia
praise
reply
Mu Zilin's Mu Zi
After waiting for 10 buses;
finally got on the 11th
one
2025-12-09 Malaysia
reply
something。
97A107 @
long
delay
they
any。
L
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,7,post_8.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:37:09,"The change will be better
focus on
MRT Kajang line
The MRT Kajang
is having problems
rush hour (commuting to work or school);
Waited from 6.30 am until almost 7 am, and still no
trains came. Update: 14/11/25 7:40am+
Others have
commented that trains are now running normally:
#MRT #MRTKAJANG #MRTStation
Edited on 2025-11-14
15 comments in total
daydreaming salted fish
Trains to Kwasa Damansara are running normally. The
MRT trains that depart
Mutiara station are nOW
running much faster than yesterday; returning to
normal, with each train taking only a few minutes。
2025-11-14 Malaysia
01
9.22
Thank you for the update
2025-11-14 Malaysia
reply
Ahua is not a cat
Ahha,
Saw there Was a minute left on the signin
Taman Mutiara, but that minute turned into three
minutes and i still hadn'tarrived。
Since i Was a
 long Way; |just decided to take a Grab。
2025-11-14 Malaysia
praise
02
The change will be better
author
When
arrived at the station;
SaW te Wait Was S
upposed to be 4 minutes; but it turned into a 30-
minute wWait
finally boarded the train at 7 o'cloc
kand every station after that Was packed。
don't
Innw 讦 thinnc ufll rotumn tn
nnrmal nrrnntinio
 something。
26
令2 015 @
line
again。
During
from
Say",
mrtkajang问题 - 小红书搜索 - Google Chrome,8,post_9.png,mrtkajang问题 - 小红书搜索 - Google Chrome,2026-02-21T22:37:27,"Alanishi
focus on
It's broken
this morning; lets go
some breakfast first
It's 8:05 AM now. Seven minutes ago, the official
announcement said the system had been fixed, but the
crowds are sO
huge you're practically on the other side
Fellow working folks; please take care ofyour
belongings; it's really incredibly crowded Ive already
been on the train three times in Tmn Maluri and still
haven't gotten on!
#LongDay
2025-11-17
13 comments in total
CK
Our Ministry of Transport doesn't see this; they're busy
cheering for Sabah right now。
2025-11-17 Malaysia
08
05
CK
Reply to XyZ : Sorry; sniper
2025-11-17
Malaysia
01
reply
Show 4 replies
It's Xiao Xiao Jun!
It's truly heartbreaking
2025-11-17 Malaysia
reply
Storage and organization space planning
Sim;
Malaysian organizer
declutterer
Those who squeezed in didnt have it easy either。
something。
61
37013
@
again
get
and
Say",
地铁 马来西亚 - 小红书搜索 - Google Chrome,1,post_1.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:37:47,"Goldfish's Study Abroad
focus on
snippets of life
Life and climate in Malaysia are truly comfortable;and
the MRT even has women-only carriages: #Malaysia
#MRT #Malaysia #Master's
hourago in Malaysia
This is a wasteland. (Click to comment)
Say
collect
Comment
something。
Diary",
地铁 马来西亚 - 小红书搜索 - Google Chrome,2,post_2.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:38:01,"Casual little
focus on
Subway Series Episode 13
This time; we're showcasing a scene from Hang Tuah;
station on the Kuala Lumpur Monorail Line 8in
Malaysia。
3 hours ago
This is a wasteland。 (Click to comment)
something。
久1
0 Comment
Say",
地铁 马来西亚 - 小红书搜索 - Google Chrome,3,post_3.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:38:19,"Wind Over the World
focus on
MYMalaysia Rail Transit
Figure 1: Kuala Lumpur Rail Transit (Line 10 suspended)
Figures 2, 3,and 4: ETS Electric Train (yellow), KTM
Intercity (blue) Figure 5: KTM Komuter Utara Northern
Commuter Railway Figure 6: Sabah State Railway
(Future) Figure 7: Kuala Lumpur Rail Transit (MRT3
pending construction) Figure 8: ECRL East Coast Rail
Link (2027, Zone C 2028) Figure 9: E-ART Johor Bahru
Elevated Smart Ral Transit; KTM Komuter Selatan
Southern Commuter Railway (planned) Figure 10: RTS
Johor Bahru-Singapore Rapid Transit System (202)
Figure 11: LRT Penang Light Rail Transit (2031) Figure
12: KUTS-ART Kuching; Sarawak Smart Rail Transit
System (2027) Figure 13: HSR Kuala
Lumpur-Singapore High-Speed Rail (shelved)
#Malaysia #MalaysiaRailTransit #PublicTransit #Railway
#Metro #LightRailTransit #ElectricTrain #MRT
Edited 7 hours ago in Malaysia
There are 4 comments in total。
Wendyis selling her
(used item)
Willit reopen at the end ofthe year? Line 10
01-09 Malaysia
praise
01
Wind Over the World
author
Uncertain; no news
01-09 Malaysia
praise
reply
imnot nugget
ehy
Can
have the first picture with
2025-12-11
Malaysla
something.
502
295
04
Map
yet
yOU?
Say",
地铁 马来西亚 - 小红书搜索 - Google Chrome,4,post_4.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:38:36,"Johor
Bahru-Singapore Special E
focus on
RTS (Rush TS Line) Announces Fares!
#RecordNow #Malaysia #JohorBahru
#JohorBahruEconomicZone #JohorBahruMRT
#Singapore
4 hours ago Hubei
10 comments in total
Dream Swan Esther
Cheap
47 minutes a90
Malaysia
praise
reply
Jenny
Cheap
10 minutes ag0 in Singapore
praise
reply
Find a hawker center water
expensive
hourago in
Singapore
praise
reply
Pikachu-beep
Sotraffic is still congested.
hour ago
Malaysia
praise
reply
Rice is like a
So expensive
2 hours ag0
Singapore
02
reply
12345678
So expensive
something.
94
33
10
Stall
 god
Say",
地铁 马来西亚 - 小红书搜索 - Google Chrome,5,post_5.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:38:57,"Farmers don't raise cattle
focus on
Ive noticed that Malaysian girls are really good
at makeup。
took the MRTin Kuala Lumpur with a friend in the
women-only carriage and noticed how beautiful the
makeup of Malaysian girls wasl Their eyeshadow and
blush were so perfectly blended The three girls
opposite me were wearing headscarves, which made
their makeup even more noticeable. | secretly glanced
at them a few times; but
Was too shy to stare. Before
getting off; | grabbed a small mirror to touch up my
lipstick; and when
looked up, | saw several girls
around me also touching up their makeup, chatting
and laughing; seemingly unconcerned about
stared at It wasn'ta big deal; just a really nice feeling:
#Kualalumpur #Malaysia
#WomensOnTheMeridianCarriage
#PhotographylnTheSun #HealingMoment
12 hours ago in Malaysia
23 comments in total
J with a heart belonging to the succulent
Finally;
SaW someone say that girls here donthave
appearance anxiety because
dont like wearing
makeup。
Of course; it's normal not to wear makewp
when going out just packing food and throwing itin
the trash. Otherwise; they would wear makeup when
going out shopping (wearing makeup is a personal
choice; not wearing makeup is also fine).
5 hours ago in Malaysia
28
03
Farmers don't raise cattle
author
Beauty knows no nationality。
hours ago Hebei
praise
reply
Show 2 replies
Say
199
10
Wwenty three
something。。
being
they",
地铁 马来西亚 - 小红书搜索 - Google Chrome,6,post_6.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:39:12,"Blue side back row in a favorable。
focus on
P issues TNG subway card
have RM7 90 left
bought the card for RM1O, now
selling it for RMIZ. Pick up in P。
#Malaysia #Kualalumpur #UniversityofMalaya
#MRTCard #TNGCard
Yesterday at 14:40, Malaysia
共6条评论
momo
地址?
昨天17:49 马来酽亚
O赞
02
顺风局蓝色方后排兵
怍者
centrestage附近
昨天17:54马酽
0赞
0回复
展开1条回复
Ari
 哪里啊
昨天17:23  马来酽
0赞
01
顺风局蓝色方后排兵  作者
centrestage这边
昨天17:31马来哑
0赞
0回复
Alice的历险记
25还在吗
昨天18:09贵州
赞
0回
THE END
something。
collect
Say",
地铁 马来西亚 - 小红书搜索 - Google Chrome,7,post_7.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:39:49,"HSKZ Who travels around a lot
focus on
Is the signaling system of Kuala Lumpur LRT
really that advanced?
While Waiting for the LRT at Asia
passenger bus
drove away from the opposite platform, and thenan
empty bus arrived and passed through the platform
Without stopping The distance between the two buses
Was probably less than a minute. It's quite astonishing
how short the distance between buses on Kuala
Lumpur's driverless LRT system can bel
#Malaysia #Kualalumpur #LightRail #RailTransit
#Railway #BlockedSection
01-25 Malaysia
21 comments in total
Good rain
Hmm; actually the LRT breaks down every few days;
seriously affecting my commute to and from get off
WOrk
01-25 Malaysia
04
HSKZ, who travels around a lot (he
stopped in Malaysia and met Easons
author
Version)。
do See this
few days。
01-25 Malaysia
03
reply
Show 3 replies
Loves not eating vegetables
Using CBTC signalling on LRT Kelana Jaya, a one-
minute distance isn'ta big problem Ive even seen LRT
Sri Petaling where the next train arrives 20 seconds
after the previous one departs。
01-25 Malaysia
Say
100
15
twenty one
something。
Jaya;
ever",
地铁 马来西亚 - 小红书搜索 - Google Chrome,8,post_9.png,地铁 马来西亚 - 小红书搜索 - Google Chrome,2026-02-21T22:40:21,"Ah Meng is traveling in Malaysia
focus on
Kuala Lumpur MRT station announcements are
in Chinese? | thought -
Were
Malays。
The announcer at Kuala Lumpur MRT station turned
out to bea Chinese woman with the same face as Us
Suhailil |
always thought it Was a Malay!
#KualalumpurMRT #MalaysiaTourism
2025-07-30
232 comments in total
sunflower
The reminder from the working class
2025-07-30 Malaysia
1803
016
Ami
For me; a tourist; i marks the start of my vacatio
2025-07-30 Malaysia
183
reply
Show 15 replies
Leaming has no end
That familiar voice was actually coming from a Chinese
person。
2025-07-30 Guangdong
037
07
Xuany
Malays
2025-07-30 Malaysia
reply
Show 6 replies
mushrooms
also thought it Was a Malay announcer。
something:
13,000
1352
232
they
like
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,1,post_2.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:05:47,"Tea Flour
focus on
MY LRT can
ring out a big belll
1saw SO many people
sharing this; so
came! |
originally thought it Was just a place for taking photos
of the architecture; but it turns out there's also a gallery
halllsmall museum inside; Which is definitely worth a
Visit!
After Walking around for a While; there are a
few cafes nearby. The
are a bit
high; but the
environment is
personally think it has a
British style; so you should coordinate your outfit
beforehand to take better photos。
personally wore
dress/white!
thinkit would also look good in
an
artsy stylel
It's only a 10-minute Walk from LRT
Masjid Jamek There are also other spots/street scenes
nearby for taking photos! Everyone should go!
Sultan Abdul Samad Building
#Malaysia #UniversityStudentDailylife
#ClassicalArchitecture #BigBen #MRT #LRT
#PhotoSpots #Malaysia #KL #Landmark
Edited 5 days ago in Malaysia
This is a wasteland。 (Click to comment)
something
96
27
Comment
prices
Okay。
long
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,2,post_3.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:07:30,"Little Flower Hehe Drinks
focus on
Kuala Lumpur MRT Guide
KLCC (PetroChina); KLCC (LRT Line 5); Merdeka Square;
Masjid Jamek (LRT Lines 3,4,5); KL Tower, Dang Wangi
(LRT Line 5); National Museum of Malaysia, Muzium
Negara (MRT Line 9); Central Market; Petaling Street;
Kwai Chai
(MRT Line 9, LRT Line 5); Pavilion Kuala
Lumpur, Jalan Alor, Hutong 10 (MRT Line 9, Monorail
Line 8); Pink Mosque; Putrajaya Sentral (MRT Line 12)
#Malaysia #Kualalumpur #MalaysiaTourism
#KualalumpurMRT #KualalumpurTravelGuide
#XiaohuaHeheDrink #TravelTips #
TravelloooFansSupportPlan
#TravelEditorialDepartment
5 days ag0 Jiangsu
There are 2 comments in total
Little Flower Hehe Drinks
author
Trafficjams in Kuala Lumpur can sometimes befar
Worse than you imagine; So be sure to bookmark this
MRT
11l be crucial in a pinch。
Pinned comment
a90 Jiangsu
reply
So-and-SO
Do not spit out chewing gum or litter。
Yesterday 00:52 Malaysia
praise
reply
THE END
something。
99 3502 @
Hong
guide!
days
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,3,post_4.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:09:19,"Mitzi (in open Wt)
focus on
MY
Half-day trip to KL to collect stamps
Taking advantage ofthe New Year holiday;
Saw the
Rapid KL stamp collection event and bought a day pass
With my friends to collect stamps! We also took the
opportunity to visit the clock tower; Which is still free to
enter
Rapid KL stamp collection locations:
LRT
USJ 7
LRT Pasar Seni
LRT Ampang Park
LRT
Titiwangsa
LRT Hang Tuah You need to top up/buy
a pass at the counter at the above locations to redeem
the postcards!
#Malaysia #Kualalumpur #StampCollection
#HalfDayTrip #rapidKl
Edited yesterday at 21:48 in Malaysia
This is a wasteland. (Click to comment)
something。
16
2
Comment
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,4,post_5.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:10:03,"JUN's Housekeeper's Daily Life D。
focus on
MY 1897 to present
Now reopened for free
admission
Currently; it's free entrance until the end of the month。
There are several galleries to visit; as Well as several
cafes and restaurants. It's accessible via LRT Masijid
JamedIMRT Pasar Seni to
Bangunan Sultan Abdul
Samad
PPlaza Dataran Merdeka。
#LifeNeedsSharing #WeekendGetaway
#cuticutimalaysia #Kualalumpur #Noteslnspiration
#FreeExhibition
 days agoin Malaysia
There are 2 comments in total
JUN's Housekeepers Daily Life Diary
author
MYVisiting Kuala Lumpur
Must-See。。
5 days a90
i Malaysia
praise
reply
Flowers with warmth
Malaysia
Wow;
really wantto go!
5 days ag0 in Malaysia
praise
reply
THE END
Say
47
twenty one
02
something。",
lrt可以去的地方 - 小红书搜索 - Google Chrome,5,post_6.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:11:12,"Cherry who loves cherries
focus on
A French restaurant hidden in a residential
building in France
Just a short LRT ride
awayll
Chez Gaston Bangsar KL
Tue-Sun
12pm
3pm;
Gpm
11pm
#DateRestaurant #BirthdayRestaurant
#KLFrenchCuisine #KLFood #BangsarFood
#KualalumpurFood #Noteslnspiration #
SHFlightEscape #HiddenGems #CircleTravel
#WeekendGetaway
days ago in Malaysia
There are 7 comments in total
The little pieces are SO delicious!
ate there tool! It was pretty
an 8-year-old shop
that's quite hidden。
a90
Malaysia
praise
reply
Marco
His boss is Italian; and the duck leg recipe is very
authentic。
5 days ag0
Malaysia
praise
reply
Xiao L
yum
390
i Malaysla
praise
reply
Valley ofthe Hungry Man
Black truffle
5 days ag0 in Malaysia
praise
reply
something。
233
436
07
v
good
days
days
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,6,post_7.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:12:30,"Little Zero and Dinosaur Hemp
focus on
A
century-old historical building |
flagship
store Kaw Kaw
Builtin 1887
i Wasan
important administrative
building during the British colonial period. The most
iconic feature of this building is its central clock tower;
knownas ""Kuala Lumpur's Big Ben""
and it's one of
Kuala Lumpur's representative historical landmarks。
Renovated and reopened; it's free to visit in February
and there are great photo spots everywhere
every shot is a masterpiece; no editing required. For
lunch, We chose Kaw Kaw
Malaya; which had a
queue Upon entering; you see a mural of the Father of
the Nation; this is a brand store under Bungkus Kaw
Kaw. There's also a corner selling various cultural and
creative products and souvenirs;, each with a strong
Malaysian flavor. The menu has been upgraded, with
many choices, especially the Giant Nasi Lemak Dulang;
Which is enough for 5-7 people: Next time; | invite
friends to try this delicious food at Malaysia Records:
Enjoying delicious food while admiring the beautiful
scenery Was truly a pleasure! Next time; come back at 6
pmand wait for nightfall The lights will make the
Moorish-style buildings even more dazzling, creating a
different kind of beauty。
Bangunan Sultan Abdul
Samad (opposite Merdeka Square)
LRT
Ampang
Line or
Sri Petaling Line
Masjid Jamek; turn left
and walk straight across the bridge. It's abouta 5-
minute Walk (use an umbrella i you're worried about
the sun)
Chinatown; 10-minute walk
You can go
to Plaza Dataran Merdeka Parking
#KawKawMalayaByBungkusKawKaw
#BungkusKawKaw #DataranMerdeka
#MalaysianlocalFood #MerdekaSquare
#BangunanSultanAbdulsamad #MalaysiaTourism
#Malaysiacheckln
 days agoin Malaysia
something。
28
A16
01 @
Malaya
long
Say",
lrt可以去的地方 - 小红书搜索 - Google Chrome,7,post_8.png,lrt可以去的地方 - 小红书搜索 - Google Chrome,2026-02-22T00:13:32,"Please; have some decenqy!
focus on
MYLRT direct access
Great place for CNY
gatherings 
CNY Shopping and Eating Guide: Check out this!
Crowds
Food; Drinks;and Fun
All-inclusivel
Important: Direct LRT Access
PS: This is my first
tme writing in English; please be kind
#MeAndMyChineseNewyear #NewYearz026
#tuah1895 #thelabs #KualalumpurNewYear
#KualalumpurBestPlaces
#KualalumpurFamilyBestPlaces #klFamilyGathering
#NewYearBestPlaces #WhereToGoForNewYear
#KualalumpurFood #WhatToEatForNewYear
#WeekendWhereToGo
#FriendsCelebratingChineseNewYearpleaseGetOnTheB
Us #MalaysiaEatDrinkPlay #KualalumpurBestPlaces
#LocalFoodRecommendation #ChineseNewYearMarket
#AccessiblebylRT
Edited on February 13, Malaysia
There are 2 comments in total。
am Guo Xinningtl!
Wow
February 13, Malaysia
praise
reply
slightly sweet cloud
want to 90
February 13, Malaysia
praise
reply
THE END
something。
19
3802 @
Say",
